ID,NDVI,TEMPERATURA
"3799",0.1338065565,5.00000
"3800",0.1524794847,8.00000
"3801",0.1228150576,6.00000
"3814",-0.0511531308,7.00000
"3815",0.2030908614,8.00000
"3816",0.1638456136,3.00000
"3829",0.1434103101,6.00000
"3830",-0.0196223613,7.00000
"3831",0.2272593826,8.00000
"3832",0.5299906731,7.00000
"3845",0.2802871764,9.00000
"3846",0.2232585847,8.00000
"3847",0.2223249823,6.00000
"3848",0.3636336029,4.00000
"3849",0.4623129070,5.00000
"3862",0.2363636345,5.00000
"3874",0.3087354302,7.00000
"3875",0.2583063245,5.00000
"3876",0.4474887252,4.00000
"3877",0.4765627384,4.00000
"3878",0.4485174715,8.00000
"3892",0.0302315615,7.00000
"3893",0.0840443894,6.00000
"3894",0.1967493296,9.00000
"3895",0.4530989528,8.00000
"3903",0.1782994270,2.00000
"3904",0.1389453560,2.00000
"3916",0.2273387462,8.00000
"3917",0.3151630461,8.00000
"3930",0.1097067520,2.00000
"3931",0.2288403809,9.00000
"3932",0.3252236247,6.00000
"3945",0.1531584710,6.00000
"3946",-0.0508296937,6.00000
"3962",0.1709164679,7.00000
"3963",-0.0348270126,6.00000
"3964",-0.0509341918,7.00000
"3965",0.3017058671,9.00000
"3978",0.1759810895,7.00000
"3979",0.1491940618,6.00000
"3980",0.4127748012,5.00000
"3981",0.2824517489,8.00000
"3990",0.3815793991,5.00000
"4008",0.3015956283,8.00000
"4009",0.5045795441,8.00000
"4010",0.5106773377,8.00000
"4020",0.2758863568,6.00000
"4033",0.2161350101,6.00000
"4050",0.3699041307,9.00000
"4051",0.4035274088,8.00000
"4079",0.3991926312,8.00000
"4089",0.1903653741,8.00000
"4090",0.2718835175,7.00000
"4104",0.2746080160,10.00000
"4105",0.3722059131,8.00000
"4111",0.3303897679,8.00000
"4112",0.2979560196,7.00000
"4127",0.3201349974,9.00000
"4172",0.2328071594,8.00000
"4196",0.3126679957,9.00000
