Coord.X	        Coord.Y
1387285.920	1021880.257
1387142.681	1021577.163
1386849.114	1021433.776
1386560.781	1021394.647
1386269.256	1021397.527
1385988.807	1021289.212
1385679.754	1021148.670
1385400.564	1021053.586
1385157.147	1020878.492
1384948.626	1020600.511
1384703.654	1020296.432
1384491.696	1020071.262
1384233.376	1019866.624
1383986.387	1019991.466
1383710.870	1019935.023
1383433.726	1019861.271
1383141.620	1019732.560
1382851.390	1019748.729
1382553.432	1019734.800
1382268.646	1019657.763
1381985.174	1019606.137
1381787.265	1019362.036
1381642.345	1019079.207
1381467.159	1018795.352
1381292.925	1018496.526
1381167.493	1018200.963
1381115.663	1017866.144
1381106.768	1017524.361
1380973.022	1017193.370
1380816.634	1016853.840
1380906.187	1016541.358
1381055.417	1016268.849
1381144.167	1015922.928
1381390.621	1015742.986
1381599.855	1015490.138
1381769.937	1015220.933
1381984.746	1014988.997
1382025.777	1014937.915
1382271.570	1014787.666
1382537.667	1014697.134
1382847.378	1014645.500
1383156.233	1014733.617
1383403.023	1014944.748
1383660.493	1015090.303
1383947.940	1015195.300
1384249.666	1015285.471
1384531.747	1015347.960
1384834.652	1015249.936
1385136.788	1015381.768
1385353.966	1015611.830
1385655.491	1015824.329
1385938.635	1015885.402
1386242.964	1015927.011
1386496.500	1016132.067
1386749.539	1016331.776
1387033.467	1016351.156
1387315.405	1016236.313
1387609.424	1016285.782
1387862.508	1016177.635
1388141.261	1016163.969
1388438.541	1016206.436
1388723.458	1016166.748
1389005.386	1016201.161
1389313.272	1016148.511
1389585.040	1016045.365
1389818.446	1015882.562
1389707.789	1015552.377
1389826.775	1015241.374
1389954.421	1014957.791
1390084.621	1014661.896
1390078.288	1014319.499
1390105.885	1013989.947
1390203.073	1013652.757
1390317.675	1013307.120
1390432.217	1013012.697
1390543.283	1012719.891
1390523.427	1012387.910
1390389.830	1012081.336
1390625.327	1011881.400
1390834.111	1011681.759
1390705.621	1011342.246
1390666.382	1011008.344
1390778.211	1010704.208
1390763.256	1010370.351
1390785.534	1010032.620
1390582.692	1009807.483
1390315.840	1009654.962
1390246.918	1009328.085
1390014.458	1009120.862
1389752.269	1009226.525
1389473.336	1009192.438
1389393.806	1008868.084
1389137.728	1008655.229
1388912.536	1008401.363
1388809.505	1008072.667
1388724.296	1007740.877
1388676.809	1007396.966
1388709.196	1007040.582
1388932.676	1006854.101
1389204.046	1006743.478
1389398.174	1006507.614
1389463.976	1006134.237
1389597.406	1005850.788
1389867.060	1005818.479
1390151.979	1005733.390
1390205.055	1005365.428
1390082.476	1005058.974
1389800.385	1004912.110
1389539.975	1005010.928
1389222.505	1005014.592
1388994.519	1005193.421
1388869.174	1005531.296
1388686.951	1005764.622
1388413.848	1005892.981
1388091.257	1005965.890
1387805.985	1006034.915
1387517.934	1006101.504
1387421.442	1006401.243
1387450.590	1006743.024
1387515.523	1007090.563
1387480.486	1007433.716
1387302.720	1007686.752
1387048.586	1007858.874
1386766.902	1007974.646
1386480.393	1007996.766
1386180.225	1007981.029
1385962.470	1007739.898
1385823.781	1007429.900
1385690.018	1007109.827
1385332.126	1007037.059
1384845.626	1006894.846
1384665.215	1006395.298
1384673.663	1005750.796
1384614.208	1005209.373
1384621.640	1004554.181
1384588.698	1004011.659
1384598.551	1003447.640
1384620.210	1002881.217
1384605.590	1002327.589
1384254.042	1001901.464
1383792.933	1001587.612
1383329.256	1001417.663
1383060.568	1000945.035
1382510.828	1000812.583
1382028.096	1000764.039
1381895.424	1001282.898
1381535.648	1001662.573
1381292.100	1002120.249
1381312.709	1002673.308
1381332.327	1003202.318
1381256.563	1003721.314
1380833.950	1003983.120
1380366.623	1004102.517
1379951.973	1003832.699
1379634.686	1004227.304
1379164.621	1004105.050
1378731.987	1003838.294
1378221.865	1003952.149
1377775.801	1004196.024
1377331.804	1003989.357
1376900.565	1003684.805
1376612.873	1003242.220
1376547.629	1002717.379
1376145.122	1002342.965
1375756.747	1001964.642
1375646.567	1001450.684
1375442.299	1000941.201
1375144.440	1000519.696
1374732.702	1000216.072
1374266.207	1000106.932
1373832.231	999877.904
1373402.827	999605.547
1372915.493	999558.783
1372563.686	999906.898
1372599.974	1000471.960
1372568.773	1001001.611
1372548.166	1001541.052
1372148.474	1001855.892
1372322.319	1002376.102
1372339.616	1002906.720
1372369.793	1003458.984
1372376.306	1003990.491
1371908.104	1004072.434
1371449.555	1004313.291
1371199.808	1004783.645
1371053.744	1005314.505
1371335.811	1005775.047
1371483.644	1006316.550
1371055.629	1006637.963
1370608.892	1006441.081
1370156.462	1006221.869
1369745.191	1005869.793
1369583.868	1005340.316
1369336.435	1004834.916
1368930.380	1004435.345
1368621.413	1003985.353
1368209.830	1003656.233
1367692.501	1003547.753
1367199.408	1003609.131
1366738.625	1003469.926
1366308.780	1003234.089
1365992.287	1002792.481
1365603.148	1002365.942
1365122.525	1002392.582
1364723.852	1002085.139
1364326.425	1001713.007
1363858.639	1001471.019
1363373.204	1001327.442
1362892.008	1001254.701
1362449.283	1000995.582
1362512.349	1000457.636
1362079.417	1000146.625
1361606.552	1000177.945
1361267.444	999913.286
1360982.428	999468.075
1360501.617	999458.734
1359972.375	999422.812
1359506.508	999525.130
1359103.376	999812.854
1358605.861	999685.362
1358103.931	999496.278
1357616.007	999287.134
1357141.433	999024.368
1356722.371	998732.433
1356243.012	998685.327
1355789.982	998876.682
1355458.370	999271.004
1354902.940	999254.897
1354411.154	999163.179
1354139.433	999591.195
1353663.275	999578.860
1353186.829	999511.349
1352760.759	999194.413
1352296.919	999306.037
1351883.756	998931.413
1351518.292	998575.469
1351041.108	998431.330
1350634.281	998140.922
1350153.401	998157.267
1349734.480	997893.491
1349246.446	997763.768
1348847.643	997426.997
1348431.954	997064.819
1348017.832	996733.299
1347544.081	996559.329
1347165.170	996873.204
1346763.143	997213.440
1346401.180	997567.447
1346724.746	997997.183
1347092.337	998350.228
1347404.028	998782.329
1347760.343	999225.205
1348032.146	999698.565
1348278.207	1000222.673
1348206.947	1000803.566
1347885.277	1001200.998
1347892.583	1001765.417
1347948.897	1002295.808
1348045.189	1002838.698
1347971.633	1003367.299
1347898.342	1003925.516
1347402.056	1003892.087
1346999.532	1003594.625
1346530.446	1003487.439
1346036.677	1003508.916
1345580.182	1003352.158
1345073.074	1003319.761
1344582.843	1003327.394
1344093.215	1003273.210
1343614.137	1003242.299
1343261.377	1003591.488
1343148.710	1003663.301
1342936.756	1003338.232
1342538.935	1003025.582
1342051.998	1003015.490
1341562.297	1002840.205
1341134.068	1002593.565
1340674.863	1002420.974
1340140.999	1002319.620
1339669.097	1002099.771
1339144.887	1002025.738
1338781.416	1001623.984
1338602.566	1001132.870
1338440.000	1000633.592
1338163.217	1001084.928
1337715.385	1001252.966
1337247.859	1001277.858
1336820.466	1001215.081
1336378.008	1001399.341
1336343.390	1001922.673
1336248.664	1002435.770
1336089.070	1002937.899
1335598.082	1002952.684
1335131.808	1002836.920
1334641.312	1002857.019
1334429.221	1002379.551
1334027.625	1002088.354
1333600.191	1001760.127
1333379.939	1001285.964
1333007.067	1000869.001
1332513.626	1000898.908
1332107.690	1001268.226
1331747.431	1001604.452
1331277.681	1001749.205
1330966.309	1002167.669
1330455.202	1001958.705
1330021.847	1001724.877
1329529.426	1001537.270
1329052.762	1001382.079
1328581.794	1001085.422
1328244.175	1000700.774
1327768.529	1000679.592
1327387.470	1000997.319
1326882.474	1000987.898
1326638.691	1001434.600
1326281.485	1001778.723
1326155.799	1002296.986
1325866.846	1002709.672
1325504.172	1003060.941
1325455.440	1003589.349
1325206.573	1004033.894
1324981.119	1004528.919
1324569.633	1004783.227
1324770.552	1005273.760
1325241.694	1005359.653
1325684.130	1005602.054
1325797.958	1006121.990
1325629.422	1006619.380
1325671.932	1007155.472
1325748.941	1007683.648
1326018.091	1008133.915
1326173.000	1008654.703
1325970.285	1009146.618
1325647.211	1009525.682
1325839.082	1010023.572
1325993.769	1010525.633
1326276.864	1010969.479
1326490.501	1011497.841
1326669.337	1011999.353
1326874.266	1012478.710
1327077.020	1012960.954
1327406.125	1013405.309
1327523.214	1013951.863
1327923.024	1014251.240
1328395.528	1014201.512
1328705.831	1014607.125
1328954.184	1015071.046
1329432.603	1015079.909
1329705.675	1015519.210
1329670.986	1016042.459
1330145.268	1016046.289
1330753.770	1016750.998
1330348.268	1017019.642
1329869.492	1017005.445
1329397.889	1017051.032
1328972.395	1017296.960
1328508.977	1017461.377
1328106.087	1017168.970
1327707.265	1017461.181
1327549.297	1017969.775
1327145.585	1018545.414
1326993.890	1018832.155
1326740.361	1018971.236
1326469.147	1019049.945
1326210.638	1019149.054
1326038.080	1019405.568
1325859.080	1019684.098
1325619.026	1019839.279
1325349.434	1019724.425
1325113.590	1019529.919
1324839.594	1019565.974
1324575.701	1019697.865
1324315.437	1019803.775
1324056.294	1019935.230
1323778.192	1020044.257
1323488.721	1020017.254
1323210.035	1020212.300
1323042.054	1020479.019
1322833.885	1020703.906
1322549.738	1020813.451
1322308.424	1020954.045
1322046.102	1020814.232
1321777.519	1020671.111
1321535.628	1020858.714
1321255.457	1020945.035
1320992.783	1021117.160
1320787.561	1021334.954
1320667.818	1021639.006
1320404.431	1021776.161
1320132.115	1021711.356
1319925.226	1021923.897
1319645.543	1021924.285
1319362.767	1021850.917
1319218.133	1022134.348
1319111.879	1022427.685
1319110.828	1022771.790
1319219.712	1023100.410
1319111.054	1023407.432
1319174.263	1023726.795
1319160.591	1024078.705
1318931.688	1024262.511
1318668.434	1024335.194
1318472.874	1024565.547
1318262.285	1024763.746
1318117.239	1025043.210
1317923.539	1024807.107
1317767.836	1024521.798
1317547.109	1024742.445
1317456.345	1025058.503
1317246.931	1025270.049
1317274.407	1025595.425
1317605.092	1025610.547
1317852.621	1025761.016
1317934.699	1026087.940
1317703.592	1026300.148
1317504.090	1026553.674
1317331.935	1026802.055
1317231.381	1027156.695
1317244.261	1027482.085
1317148.605	1027798.571
1317399.372	1027931.306
1317700.070	1028041.880
1318017.518	1028228.950
1318346.158	1028339.700
1318581.818	1028176.859
1318848.223	1028032.574
1319126.786	1028033.718
1319248.091	1028365.197
1319546.645	1028438.446
1319833.031	1028459.020
1320124.938	1028512.709
1320360.336	1028689.760
1320632.474	1028713.003
1320944.331	1028615.668
1321256.860	1028709.063
1321498.880	1028931.299
1321781.193	1029078.581
1322074.598	1029161.730
1322344.358	1029291.274
1322633.599	1029329.109
1322810.632	1029054.810
1323016.987	1028823.435
1323287.597	1028790.313
1323546.598	1028921.037
1323759.827	1029147.234
1323964.084	1029406.446
1324149.637	1029119.300
1324412.748	1029004.960
1324582.277	1028715.149
1324396.651	1028447.474
1324207.663	1028182.676
1324351.728	1027906.050
1324644.115	1027872.346
1324900.754	1028070.373
1325104.638	1028312.271
1325324.112	1028527.110
1325637.518	1028709.120
1325897.876	1028906.797
1325949.555	1029811.759
1325891.648	1030130.178
1325751.423	1030449.455
1325662.235	1030782.870
1325474.497	1031032.748
1325211.677	1031269.241
1324950.604	1031419.716
1324669.625	1031550.427
1324376.169	1031611.161
1324103.457	1031621.532
1323788.921	1031690.826
1323481.180	1031609.113
1323352.847	1031939.351
1323169.460	1032196.768
1323085.030	1032556.669
1323109.466	1032966.865
1323211.934	1033305.508
1323434.775	1033556.378
1323722.509	1033603.701
1324036.604	1033609.646
1324341.084	1033628.512
1324657.371	1033631.554
1324962.538	1033724.369
1324966.537	1034057.226
1324790.674	1034356.968
1324653.077	1034651.853
1324565.263	1035001.287
1324465.177	1035322.192
1324291.138	1035576.078
1324094.427	1035807.875
1323935.769	1036096.680
1323786.380	1036381.839
1323588.723	1036616.405
1323751.125	1036894.368
1323881.577	1037194.060
1324159.410	1037371.339
1324459.600	1037529.031
1324698.987	1037735.291
1324600.085	1038069.668
1324322.360	1038170.548
1324060.164	1038320.974
1323747.095	1038392.932
1323431.996	1038350.756
1323152.493	1038352.339
1323125.705	1038681.391
1323028.316	1039004.725
1322911.978	1039307.039
1322791.828	1039620.467
1322936.894	1039921.425
1323177.433	1040114.252
1323434.935	1040308.126
1323699.294	1040416.821
1323957.830	1040555.551
1324182.676	1040815.594
1324375.395	1041081.334
1324675.226	1041155.785
1324938.072	1041341.074
1325155.339	1041623.335
1325271.182	1041948.568
1325443.392	1042214.851
1325607.725	1042527.519
1325743.667	1042848.244
1325705.906	1043201.004
1325477.427	1043403.450
1325251.615	1043608.349
1325091.121	1043298.028
1324800.305	1043136.807
1324615.799	1042868.931
1324583.901	1042507.803
1324311.003	1042397.311
1324029.623	1042419.219
1323744.824	1042522.002
1323613.020	1042827.108
1323370.832	1042985.198
1323087.434	1043050.246
1322857.464	1043223.274
1322595.539	1043389.913
1322607.604	1043732.793
1322569.136	1044065.456
1322326.201	1044267.977
1322061.900	1044463.043
1321808.425	1044589.791
1321658.655	1044884.419
1321561.275	1045195.776
1321406.184	1045511.021
1321206.409	1045775.344
1321113.805	1045742.193
1320838.720	1045700.463
1320529.066	1045730.337
1320241.793	1045740.749
1320222.761	1046074.346
1319984.804	1046252.132
1319701.840	1046282.289
1319419.914	1046139.026
1319149.423	1046068.628
1318898.494	1046210.083
1318644.611	1046320.763
1318356.695	1046363.517
1318127.375	1046582.188
1317969.222	1046864.167
1317896.358	1047191.915
1317615.586	1047338.824
1317315.652	1047237.534
1317062.296	1047088.978
1316815.436	1046943.937
1316578.476	1047142.183
1316348.021	1047345.232
1316083.116	1047568.921
1315856.360	1047772.918
1315641.942	1048005.321
1315382.178	1048180.286
1315151.639	1048356.387
1314912.086	1048553.546
1314701.769	1048751.954
1314477.142	1048957.141
1314247.557	1049196.960
1314009.965	1049381.163
1313769.001	1049568.354
1313512.127	1049741.034
1313302.928	1049942.481
1313542.509	1050181.911
1313704.057	1050454.760
1313794.274	1050765.818
1313866.169	1051100.174
1314039.483	1051431.107
1314184.811	1051735.257
1314312.655	1052084.177
1314429.573	1052419.431
1314158.922	1052465.703
1313874.422	1052420.461
1313640.714	1052656.646
1313373.780	1052776.579
1313072.128	1052778.871
1312798.782	1052736.596
1312520.348	1052826.622
1312477.706	1053191.555
1312473.340	1053526.964
1312500.896	1053855.081
1312729.381	1054044.453
1312789.183	1054366.653
1312679.467	1054667.061
1312507.063	1054921.298
1312274.533	1055119.641
1312031.218	1055258.634
1311777.446	1055389.305
1311483.171	1055466.195
1311227.298	1055318.585
1310956.221	1055102.536
1310739.710	1054887.717
1310465.733	1054887.139
1310327.874	1055172.817
1310373.571	1055499.199
1310451.663	1055835.697
1310212.010	1056010.633
1309968.890	1056188.564
1309685.037	1056260.393
1309476.002	1056463.155
1309208.609	1056591.123
1308926.491	1056643.930
1308711.609	1056383.156
1308443.108	1056279.829
1308166.931	1056282.329
1307835.976	1056257.954
1307543.200	1056239.198
1307297.247	1056474.008
1307099.851	1056793.967
1306974.890	1057099.885
1306690.255	1057029.223
1306460.658	1056827.802
1306215.625	1056985.813
1305931.766	1057009.091
1305643.021	1057055.863
1305373.590	1057236.513
1305090.976	1057308.256
1304803.470	1057404.549
1304658.039	1057687.081
1304486.128	1057946.546
1304366.219	1058242.622
1304248.453	1058584.054
1303944.633	1058539.506
1303728.218	1058300.465
1303444.536	1058361.498
1303316.685	1058662.363
1303158.190	1058947.435
1302885.200	1058969.690
1302697.247	1059226.915
1302497.800	1059440.777
1302239.355	1059561.142
1302004.583	1059835.136
1301781.238	1060028.615
1301753.821	1060364.966
1301724.979	1060722.987
1301748.964	1061063.578
1301962.922	1061327.098
1302083.287	1061624.285
1302264.521	1061900.524
1302290.572	1062286.594
1302310.613	1062623.550
1302295.368	1062972.168
1302288.708	1063334.664
1302374.603	1063651.517
1302156.165	1063857.906
1302261.291	1064209.121
1302435.369	1064474.045
1302602.906	1064770.454
1302770.244	1065053.414
1302837.451	1065389.709
1302835.233	1065547.967
1302631.848	1065775.039
1302339.633	1065701.091
1302038.897	1065662.898
1301724.054	1065593.862
1301438.628	1065465.442
1301349.954	1065806.713
1301103.672	1065940.605
1300975.545	1066238.755
1300897.774	1066568.053
1300758.848	1066855.207
1300444.973	1066831.837
1300348.846	1067159.120
1300477.559	1067455.339
1300427.506	1067807.476
1300208.683	1068071.809
1299921.296	1068009.446
1299931.521	1068346.081
1299732.095	1068573.340
1299640.357	1068883.950
1299522.030	1069195.963
1299789.794	1069353.024
1299731.383	1069669.710
1299465.827	1069804.208
1299453.508	1070133.691
1299614.644	1070414.529
1299441.386	1070698.478
1299314.096	1070980.364
1299089.441	1071172.598
1298848.326	1071346.375
1298598.693	1071531.666
1298384.433	1071755.168
1298492.232	1072061.661
1298190.850	1072078.699
1297914.874	1071947.973
1297675.131	1072110.834
1297531.833	1072414.478
1297449.968	1072752.290
1297350.206	1073079.847
1297628.082	1073106.926
1297894.439	1072956.125
1298139.605	1073118.247
1298407.017	1073235.090
1298510.621	1073547.453
1298784.479	1073742.979
1298992.618	1073984.090
1299210.203	1074223.080
1299105.616	1074526.839
1298949.587	1074787.476
1298933.039	1075123.989
1298870.913	1075463.928
1299071.302	1075700.449
1299358.542	1075822.088
1299636.257	1075945.964
1299637.469	1076302.219
1299545.862	1076614.081
1299433.136	1076909.304
1299185.156	1077074.309
1298924.067	1077204.290
1298912.484	1077553.822
1299005.713	1077921.055
1299108.420	1078224.003
1299306.158	1078470.236
1299529.945	1078735.481
1299774.135	1078936.644
1300006.679	1079167.277
1300257.227	1079322.217
1300618.044	1079692.561
1301023.283	1079595.627
1301142.698	1079952.693
1300959.376	1080471.655
1300989.922	1080959.939
1301296.186	1081378.622
1301718.414	1081740.245
1302119.580	1082109.102
1302580.183	1082342.644
1302510.555	1082875.816
1302438.628	1083201.399
1302522.860	1083750.730
1302667.813	1084344.339
1302843.937	1084865.540
1303144.436	1085315.592
1303286.956	1085894.654
1303509.816	1086383.626
1303734.541	1086865.754
1303744.113	1087390.753
1303468.634	1087852.057
1303919.938	1088019.307
1304199.422	1087591.238
1304620.749	1087360.058
1305103.325	1087442.799
1305596.627	1087523.291
1305822.251	1087350.694
1306157.751	1087237.681
1306193.738	1087254.399
1306291.139	1087581.991
1306481.029	1087852.470
1306623.238	1088142.967
1306831.915	1088384.504
1306889.583	1088715.139
1306883.891	1089055.357
1306818.104	1089389.888
1306972.658	1089683.034
1307272.381	1089854.114
1307517.197	1090045.852
1307759.932	1089880.730
1308027.730	1089746.631
1308304.163	1089660.109
1308588.010	1089807.168
1308857.055	1089986.906
1309140.148	1090103.116
1309422.166	1090162.758
1309692.783	1090241.317
1309959.330	1090397.024
1310069.500	1090730.015
1310223.710	1091008.412
1310417.707	1091259.630
1310716.486	1091340.472
1310939.595	1091568.263
1310873.930	1091881.261
1310854.740	1092208.161
1310587.658	1092303.028
1310312.262	1092283.087
1310038.651	1092315.425
1309815.229	1092513.401
1309547.545	1092625.975
1309510.060	1092952.150
1309583.160	1093279.761
1309409.635	1093537.100
1309295.528	1093851.214
1309279.496	1094208.727
1309322.554	1094550.352
1309230.525	1094878.425
1309079.345	1095162.925
1308780.786	1095270.724
1308518.990	1095427.117
1308234.384	1095389.221
1308014.389	1095573.392
1308010.590	1095897.272
1307743.740	1096005.636
1307631.246	1096300.853
1307450.041	1096565.627
1307296.944	1096855.771
1307084.921	1097057.012
1307030.655	1097385.699
1306552.244	1097420.624
1306077.526	1097303.620
1305588.759	1097233.494
1305115.390	1097047.984
1304624.528	1096940.556
1304170.459	1097198.699
1303865.502	1097599.351
1303438.584	1097725.029
1302979.099	1097491.407
1302673.408	1097884.136
1302225.144	1097861.483
1301849.332	1097505.276
1301379.398	1097484.389
1300927.263	1097751.736
1300482.638	1097937.994
1300085.193	1098290.512
1299971.148	1098812.748
1299785.173	1099330.536
1299735.823	1099845.786
1300177.103	1100038.034
1300648.299	1099892.413
1301109.353	1099755.743
1301405.500	1099420.199
1301860.958	1099691.678
1302327.589	1099909.956
1302814.483	1099875.599
1303298.589	1099850.953
1303747.091	1099791.858
1304001.338	1099946.762
1304500.503	1100080.405
1304978.514	1099999.941
1305492.908	1100058.464
1305863.774	1100413.731
1306059.887	1100844.710
1305874.799	1101122.314
1305450.683	1101391.178
1304954.237	1101510.851
1304512.813	1101761.196
1304384.758	1102248.411
1304199.920	1102778.202
1303952.384	1103255.698
1303782.064	1103757.394
1303796.671	1104285.854
1304008.805	1104818.547
1304340.247	1105248.484
1304742.355	1105614.475
1305220.668	1105647.995
1305669.985	1105486.840
1306192.177	1105398.590
1306523.210	1105796.213
1306958.791	1106019.908
1307077.466	1106547.358
1307422.501	1106870.102
1307911.979	1106920.110
1308442.620	1106942.347
1308824.539	1106564.440
1309279.486	1106412.276
1309631.541	1106079.945
1309931.928	1105903.520
1310244.723	1105842.803
1310517.181	1105734.621
1310996.060	1105801.734
1311100.340	1106331.730
1311185.015	1106858.193
1311199.822	1107416.130
1311146.883	1107881.867
1310972.560	1108374.516
1310738.641	1108645.956
1310424.994	1108433.220
1310119.744	1108816.544
1309925.931	1109149.727
1309748.130	1109668.291
1309623.976	1110128.962
1309343.519	1110126.633
1309053.733	1110263.704
1308743.281	1110655.875
1308523.223	1111067.079
1308407.816	1111579.390
1308172.978	1112146.735
1308112.988	1112666.778
1308011.174	1113181.739
1307756.018	1113630.077
1307907.074	1114162.356
1307936.008	1114759.381
1307622.353	1115155.884
1307138.448	1115415.034
1306921.364	1115648.383
1306639.182	1116106.214
1306872.263	1116620.597
1306984.717	1116946.907
1306997.996	1117533.477
1306586.204	1117919.765
1306318.775	1118452.812
1306325.226	1118957.937
1306706.522	1119303.932
1307085.900	1119690.463
1307439.880	1120078.174
1307915.782	1120141.464
1308205.196	1120148.306
1308554.068	1120459.905
1308830.405	1120909.454
1308988.764	1121416.592
1309062.316	1121962.003
1308570.770	1122059.174
1308318.694	1122196.490
1308225.221	1122734.658
1308331.363	1123302.347
1308130.249	1123807.070
1307967.648	1124100.778
1307799.640	1124596.716
1307687.209	1125126.124
1307679.093	1125729.639
1307215.801	1125768.669
1306735.426	1125599.603
1306394.634	1126054.001
1306253.863	1126346.691
1305779.434	1126665.407
1305395.604	1126992.270
1305414.918	1127492.125
1305736.993	1127926.086
1306054.869	1128438.581
1306315.285	1128617.947
1306736.442	1128899.330
1306994.039	1129099.059
1307390.655	1129439.462
1307693.619	1129937.324
1307819.373	1130482.770
1308182.407	1130852.096
1308417.278	1131066.329
1308719.686	1131496.929
1309059.633	1131890.156
1309430.094	1132247.911
1309661.057	1132459.897
1309643.703	1132994.335
1309476.031	1133506.366
1309848.976	1133791.339
1310340.877	1133893.298
1310702.344	1134246.668
1310974.712	1134728.790
1311417.187	1134907.056
1311914.195	1134792.032
1312376.963	1134906.335
1312328.170	1135441.334
1312325.694	1136015.991
1312324.969	1136583.703
1312378.114	1137147.110
1312323.818	1137503.197
1312234.707	1137822.700
1312199.811	1138218.607
1312496.579	1138347.842
1312681.722	1138628.078
1312604.742	1138947.558
1312496.028	1139265.280
1312682.009	1139542.633
1312827.278	1139825.926
1312999.299	1140085.906
1313159.037	1140367.563
1313200.802	1140706.476
1313233.027	1141035.702
1313066.140	1141320.665
1312934.185	1141624.648
1312732.756	1141905.291
1312649.517	1142245.792
1312808.809	1142627.064
1312837.505	1142956.714
1312826.385	1143301.472
1313132.569	1143335.320
1313368.308	1143519.789
1313335.747	1143903.187
1313332.431	1144252.402
1313472.869	1144569.809
1313557.818	1144914.827
1313633.616	1145231.172
1313851.427	1145464.728
1314149.118	1145348.721
1314444.784	1145305.666
1314737.408	1145326.293
1315006.014	1145210.739
1315163.708	1144930.910
1315354.444	1144699.865
1315644.691	1144617.016
1315916.833	1144534.829
1316217.109	1144454.937
1316483.328	1144363.905
1316756.890	1144330.019
1317058.536	1144390.050
1317342.245	1144360.399
1317621.949	1144350.057
1317893.085	1144247.796
1318142.147	1144073.775
1318354.897	1144305.148
1318641.007	1144379.048
1318910.773	1144447.847
1319185.674	1144531.040
1319369.183	1144807.361
1319276.499	1145150.259
1319290.393	1145501.694
1319259.925	1145834.959
1319391.482	1146138.598
1319330.908	1146463.072
1319297.059	1146799.442
1319436.675	1147098.149
1319671.610	1147285.287
1319921.738	1147491.078
1320198.406	1147602.299
1320490.476	1147610.346
1320687.201	1147823.805
1320909.261	1148062.268
1321018.333	1148416.684
1320859.212	1148683.242
1320834.048	1149009.361
1321007.780	1149320.340
1321232.579	1149550.480
1321408.385	1149811.423
1321512.209	1150116.688
1321768.581	1149954.022
1322052.852	1150033.527
1322291.741	1150236.418
1322535.840	1150072.376
1322813.692	1150160.630
1322903.501	1150470.060
1322919.113	1150814.542
1323120.138	1151049.933
1323340.581	1151273.759
1323602.244	1151414.926
1323841.325	1151596.247
1324094.735	1151728.900
1324382.210	1151723.129
1324595.061	1151966.687
1324645.528	1152307.352
1324737.032	1152622.000
1324500.183	1152831.058
1324301.550	1153103.160
1324064.961	1153279.894
1323782.255	1153192.211
1323531.139	1153001.315
1323276.303	1152866.091
1322984.923	1152892.545
1322868.218	1153204.239
1322823.893	1153544.577
1322595.339	1153798.374
1322559.533	1154139.120
1322537.136	1154479.606
1322486.604	1154819.203
1322355.395	1155120.362
1322244.489	1155428.831
1322454.432	1155725.089
1322869.748	1155710.886
1323147.662	1155741.098
1323374.619	1155945.384
1323451.534	1156306.025
1323696.704	1156533.838
1323833.436	1156839.533
1324126.558	1156887.091
1324417.465	1156856.685
1324658.535	1157021.668
1324917.037	1157179.357
1325110.670	1157437.020
1325256.092	1157723.441
1325444.881	1157793.981
1325744.773	1157790.945
1326019.492	1157906.451
1326310.017	1157986.493
1326590.204	1158091.205
1326905.006	1158374.167
1326913.172	1158728.534
1326861.957	1159052.055
1326556.463	1159522.323
1326378.410	1159764.628
1326188.581	1160274.504
1326007.046	1160770.063
1325549.884	1160928.242
1325090.476	1160962.824
1324913.220	1161464.765
1324961.684	1162014.415
1324923.781	1162563.111
1325087.527	1162949.319
1325386.099	1163397.546
1325731.992	1163808.785
1325546.713	1164051.827
1325513.505	1164586.642
1325778.486	1165037.974
1326044.988	1165143.100
1326216.352	1165432.560
1326350.199	1165721.391
1326432.189	1166041.645
1326648.109	1166258.678
1326645.312	1166620.197
1326627.011	1166957.595
1326645.869	1167303.723
1326478.009	1167555.154
1326647.128	1167831.352
1326748.125	1168147.325
1326742.584	1168478.198
1326656.953	1168794.698
1326506.310	1169062.017
1326223.330	1169069.859
1325994.048	1169258.324
1325942.377	1169574.474
1326034.240	1169910.098
1326154.109	1170233.744
1326172.207	1170570.451
1326159.647	1170931.538
1326011.581	1171228.097
1325738.072	1171247.246
1325465.283	1171369.738
1325167.344	1171454.229
1324925.725	1171274.334
1324642.255	1171074.185
1324364.780	1171211.817
1324148.011	1171444.755
1323919.221	1171720.407
1323738.917	1171980.970
1323512.374	1172173.236
1323222.059	1172180.382
1322968.003	1172309.230
1322691.261	1172252.220
1322460.431	1172043.252
1322131.763	1172150.534
1321956.012	1172395.926
1321721.213	1172590.185
1321407.642	1172676.102
1321209.088	1172896.606
1321160.829	1173238.035
1321031.879	1173585.234
1320903.471	1173870.734
1320594.940	1173973.613
1320328.016	1173781.277
1320218.993	1173471.496
1319935.255	1173335.745
1319680.469	1173184.080
1319397.094	1173038.928
1319111.813	1173008.112
1318930.492	1172730.241
1318688.045	1172554.656
1318413.867	1172458.269
1318148.479	1172350.569
1317811.958	1172262.509
1317527.100	1172317.606
1317247.939	1172544.033
1316956.611	1172580.858
1316746.050	1172829.385
1316544.510	1173070.441
1316350.472	1173328.141
1316522.255	1173635.072
1316777.937	1173836.307
1316904.471	1174139.173
1316666.204	1174349.908
1316428.579	1174512.155
1316511.040	1174824.426
1316709.194	1175060.468
1316485.778	1175260.408
1316345.529	1175549.594
1316221.805	1175860.126
1316052.814	1176153.256
1315725.621	1176101.989
1315433.853	1176120.101
1315151.489	1176243.352
1314897.896	1176471.550
